Genre,budget,vote_average,release_month,revenue,runtime
 'Comedy',0,5.6,2,0,62
 'Comedy',0,5.6,2,0,62
 'Mystery',0,3.7,10,0,62
 'Documentary',0,7.7,3,0,62
 'Romance',0,4.7,5,0,62
 'Crime',0,4.3,9,0,62
 'Comedy',0,7,4,0,62
 'Drama',0,6,9,0,62
 'Comedy',0,6.3,11,0,62
 'Drama',0,5,2,0,62
 'Horror',0,5,1,0,62
 'Drama',0,6.5,2,0,62
 'Crime',0,6.5,4,0,62
 'Comedy',0,4,4,0,62
 'Comedy',0,3.5,2,0,62
 'Comedy',0,7,2,0,62
 'Comedy',0,6.3,8,0,62
 'Documentary',0,7,6,0,62
 'Crime',0,6,12,0,62
 'Crime',0,6,1,0,62
 'Mystery',0,4.8,10,0,62
 'Documentary',0,4,9,0,62
 'Romance',0,2.5,8,0,62
 'Crime',0,6,8,0,62
 'Comedy',0,8,4,0,62
 'Crime',0,4,11,0,62
,0,3,6,0,62
 'Horror',0,3.5,4,0,62
 'Science Fiction',0,6.5,9,0,62
 'Crime',0,5,10,0,62
 'Comedy',0,7,2,0,62
,0,5,3,0,62
 'Romance',0,6,4,0,62
 'Action',0,6.5,4,0,62
 'Comedy',0,5,8,0,62
 'Comedy',0,6.5,5,0,62
 'War',0,5,1,0,62
 'Western',0,6,6,0,62
,500000,4,11,0,62
 'Comedy',0,4,2,0,62
,0,10,1,0,62
 'Action',0,0,8,0,62
 'Comedy',0,0,3,0,62
 'Crime',0,0,1,0,62
 'Documentary',0,0,4,0,62
 'Comedy',0,0,3,0,62
 'Action',0,0,5,0,62
,0,0,10,0,62
 'Comedy',0,0,8,0,62
 'Drama',0,0,11,0,62
 'Action',0,6.4,6,0,61
 'Horror',0,6.8,7,0,61
 'Horror',0,6,6,0,61
 'Comedy',0,7.4,3,0,61
 'Comedy',0,7.3,3,0,61
 'Romance',0,6,2,0,61
 'Animation',0,7.3,12,0,61
 'Comedy',0,8.7,1,0,61
 'Comedy',0,7.1,2,0,61
 'Crime',0,7.3,12,0,61
,0,8,8,0,61
 'Crime',0,6.2,5,0,61
 'Horror',0,6.9,7,0,61
 'Horror',30000,5.9,1,0,61
 'Action',0,3.9,1,0,61
 'Comedy',0,7.3,5,0,61
 'Animation',0,6.4,3,0,61
 'Comedy',0,7,6,0,61
 'Comedy',0,7.6,8,0,61
 'Fantasy',0,6.7,6,0,61
 'Comedy',0,5.8,1,0,61
 'Animation',0,7.1,12,0,61
 'Comedy',0,5.1,5,0,61
 'Comedy',0,7.2,3,0,61
 'Comedy',0,7.2,3,0,61
 'Mystery',0,6.8,3,0,61
 'Comedy',0,8.4,8,0,61
 'Comedy',0,8.4,8,0,61
 'Mystery',0,4.8,4,0,61
 'Comedy',0,7.3,8,0,61
 'Documentary',0,6.5,12,0,61
 'Thriller',0,4.4,11,0,61
 'Drama',0,6.6,4,0,61
 'Action',0,5.8,1,0,61
 'Thriller',0,4,8,0,61
 'Crime',0,6.1,5,0,61
 'Horror',0,5,9,0,61
 'Mystery',0,5.3,5,0,61
 'Comedy',0,7,12,0,61
 'Drama',0,6,8,0,61
 'Adventure',0,4,8,0,61
 'Drama',0,6.9,7,0,61
,0,6.3,11,0,61
 'Drama',0,7,9,0,61
 'Comedy',0,6.7,4,0,61
 'Adventure',0,3,1,0,61
 'Comedy',0,5.5,10,0,61
 'Drama',0,8.5,10,0,61
 'Horror',0,4.8,6,0,61
 'Drama',0,3,7,0,61
 'Drama',0,5,6,0,61
 'Documentary',0,8,7,0,61
 'Comedy',0,6,9,0,61
 'Comedy',0,7,7,0,61
 'Drama',0,5.8,6,0,61
 'Horror',0,5,1,0,61
 'War',0,5.3,12,0,61
 'Music',0,8,1,0,61
 'Drama',0,6,2,0,61
 'Comedy',0,9,5,0,61
 'Comedy',0,7,7,0,61
 'Comedy',0,8,2,0,61
 'Drama',0,6,6,0,61
 'Comedy',0,8,12,0,61
 'Comedy',0,8,4,0,61
,0,10,8,0,61
,0,5,1,0,61
 'Documentary',0,7,7,0,61
 'Documentary',0,8,11,0,61
 'Drama',0,0,3,0,61
,0,0,10,0,61
 'Comedy',0,0,12,0,61
 'Comedy',0,0,12,0,61
,0,0,2,0,61
 'Comedy',0,0,3,0,61
 'Documentary',0,0,11,0,61
,0,0,10,0,61
 'Crime',0,0,1,0,61
 'Romance',0,0,11,0,61
 'Music',0,0,7,0,61
,0,0,3,0,61
 'Comedy',0,0,5,0,61
 'Drama',0,0,5,0,61
,0,0,3,0,61
 'Adventure',0,6.4,3,0,60
 'Drama',0,5.8,11,0,60
 'Animation',0,6.2,8,0,60
 'Action',0,6.1,3,0,60
 'Drama',0,8.4,12,0,60
 'Music',0,8.4,6,0,60
 'Adventure',0,7.4,12,0,60
 'Drama',0,7.8,12,0,60
 'Comedy',0,8.3,10,0,60
 'Science Fiction',0,7.9,7,0,60
 'Comedy',0,7.9,12,0,60
,0,9.1,,0,60
 'Adventure',0,6.6,2,0,60
 'Horror',305177,6.1,4,0,60
 'Comedy',0,8,1,0,60
 'Drama',0,6.4,12,0,60
 'Drama',0,5.6,1,0,60
 'Horror',0,4.6,6,0,60
 'Documentary',0,7.6,4,0,60
 'Comedy',0,8,5,0,60
 'Comedy',0,8.5,5,0,60
 'Animation',0,7,6,0,60
 'Comedy',0,7.8,10,0,60
 'Animation',0,7.8,2,0,60
 'Comedy',0,7.6,12,0,60
 'Comedy',0,6.9,8,0,60
 'Documentary',0,7.5,4,0,60
 'Comedy',0,6.3,4,0,60
 'Comedy',0,6.7,11,0,60
 'Comedy',0,6.5,6,0,60
 'Documentary',0,7.5,8,0,60
 'Comedy',0,6.9,11,0,60
 'Animation',0,5.3,12,0,60
 'Documentary',100000,6.6,7,0,60
 'Animation',0,6,10,0,60
 'Comedy',0,7.8,5,0,60
 'Animation',0,6.6,12,0,60
 'Documentary',0,6.8,2,0,60
 'Comedy',0,7.5,11,0,60
 'Documentary',0,5.9,11,0,60
,0,7.4,10,0,60
 'Comedy',0,7,2,0,60
 'Comedy',0,7.4,6,0,60
 'Action',0,4.8,1,0,60
 'Documentary',0,6.3,2,0,60
 'Documentary',0,5.6,7,0,60
 'Documentary',0,7,10,0,60
 'Action',0,6.6,5,0,60
 'Animation',0,7.7,10,0,60
 'TV Movie',0,7.2,3,0,60
 'Drama',0,6.1,2,0,60
 'Documentary',0,7.7,7,0,60
 'Animation',0,6.4,10,0,60
 'Comedy',0,5,11,0,60
,0,7.3,12,0,60
 'Comedy',0,7.1,7,0,60
 'Documentary',0,7.6,12,0,60
 'Comedy',0,5.8,9,0,60
 'Documentary',517000,6.6,1,0,60
 'Comedy',0,2.9,1,0,60
 'Comedy',0,7,11,0,60
 'TV Movie',0,4.8,12,0,60
 'Documentary',0,7.4,2,0,60
 'Documentary',0,6.9,6,0,60
 'Documentary',0,6.9,12,0,60
 'Music',0,7.3,10,0,60
 'Music',0,8.3,2,0,60
 'Science Fiction',0,7.7,1,0,60
 'Animation',0,5.8,3,0,60
,0,7.1,10,0,60
 'Comedy',0,4.1,6,0,60
 'Drama',0,6.2,11,0,60
 'Comedy',0,6.3,8,0,60
 'Drama',0,8.3,10,0,60
 'Comedy',0,6.6,8,0,60
 'Documentary',0,7,1,0,60
,0,8,9,0,60
 'Horror',0,5.5,3,0,60
 'Documentary',150000,6.7,6,0,60
 'Thriller',0,5,7,0,60
 'Comedy',0,6.3,9,0,60
 'Documentary',0,7,1,0,60
 'Comedy',0,6.5,11,0,60
 'Crime',0,6,9,0,60
 'Documentary',0,7.2,11,0,60
,0,6.2,7,0,60
 'Comedy',0,7,9,0,60
 'Documentary',0,6.6,4,0,60
,0,6.4,1,0,60
 'Adventure',0,3.6,8,0,60
 'Comedy',0,7.5,12,0,60
 'Mystery',0,6,11,0,60
 'TV Movie',0,4.9,4,0,60
 'Documentary',0,7.8,9,0,60
 'Documentary',0,3.6,2,0,60
 'Comedy',0,6.6,11,0,60
 'Drama',0,6.3,11,0,60
 'Comedy',0,7,6,0,60
 'Documentary',0,7,6,0,60
 'Comedy',0,7.4,9,0,60
 'Documentary',0,5.4,8,0,60
 'Music',0,4.5,4,0,60
 'Comedy',0,6.5,1,0,60
 'Music',0,8,3,0,60
 'TV Movie',0,7,5,0,60
 'Animation',0,6.5,3,0,60
 'Fantasy',0,6.5,8,0,60
 'Comedy',0,7.5,8,0,60
 'Crime',0,5.7,11,0,60
 'Thriller',0,4.3,11,0,60
 'Comedy',0,6.5,1,0,60
 'History',0,5.3,12,0,60
 'Comedy',0,5.8,10,0,60
 'Comedy',0,6,12,0,60
 'Comedy',0,5.7,1,0,60
 'Comedy',0,6.5,1,0,60
 'Comedy',0,4.5,7,0,60
 'Comedy',0,7.7,5,0,60
 'Comedy',0,6,9,0,60
 'Comedy',0,6,1,0,60
 'Horror',0,4,2,0,60
 'Comedy',0,7.3,5,0,60
 'Comedy',0,7.2,10,0,60
 'Documentary',0,4.5,1,0,60
 'Drama',0,6,1,0,60
 'Comedy',0,4.5,1,0,60
 'Documentary',0,9,1,0,60
 'Documentary',100000,4.3,7,0,60
 'Action',0,6.5,6,0,60
 'Thriller',0,3.8,10,0,60
 'TV Movie',0,7,3,0,60
 'Drama',0,4.8,9,0,60
 'Drama',0,6.5,6,0,60
 'Comedy',0,5.5,8,0,60
 'Documentary',0,9.5,1,0,60
 'Comedy',0,5.5,4,0,60
 'Comedy',0,7.5,3,0,60
 'Comedy',0,8,12,0,60
 'Comedy',0,5.5,9,0,60
 'Comedy',0,5,4,0,60
 'Documentary',0,7,1,0,60
 'Science Fiction',0,5.5,11,0,60
 'Drama',0,6.3,10,0,60
 'Adventure',0,3.8,1,0,60
 'Documentary',0,6.5,1,0,60
,0,8.3,12,0,60
,0,7,9,0,60
 'Music',0,6.3,12,0,60
,0,6,8,0,60
 'Music',0,7.5,10,0,60
 'Documentary',0,8,1,0,60
 'Documentary',0,6.5,1,0,60
 'Documentary',0,8,8,0,60
 'Comedy',0,5.3,11,0,60
 'Documentary',0,7,1,0,60
 'Documentary',0,7,1,0,60
 'Documentary',0,2,5,0,60
 'Drama',0,5,10,0,60
,0,5,11,0,60
 'Documentary',0,7,10,0,60
 'Documentary',0,8,10,0,60
 'Drama',0,6,11,0,60
,0,7,5,0,60
 'Music',0,6,1,0,60
,0,6,2,0,60
 'Documentary',0,2.5,8,0,60
 'Comedy',0,10,11,0,60
 'Documentary',0,5,1,0,60
,0,8,1,0,60
 'Documentary',0,5,11,0,60
 'Documentary',0,5,10,0,60
,0,5,1,0,60
 'Family',0,6,11,0,60
 'Comedy',0,6.5,6,0,60
,0,5,3,0,60
 'Comedy',0,1,7,0,60
 'Documentary',0,8,1,0,60
 'Documentary',0,5,3,0,60
 'Documentary',0,5.5,6,0,60
 'Action',0,5.5,10,0,60
 'Documentary',0,7,3,0,60
 'Documentary',0,8,9,0,60
 'Documentary',0,5,7,0,60
 'Animation',0,7,3,0,60
 'TV Movie',0,1,11,0,60
 'Comedy',0,4,9,0,60
,0,10,1,0,60
 'Drama',0,5,5,0,60
,0,8,1,0,60
 'Documentary',0,1,10,0,60
 'Documentary',0,6,1,0,60
 'Action',0,5,6,0,60
 'Documentary',0,4,12,0,60
 'Documentary',0,10,7,0,60
 'Documentary',0,7,3,0,60
,0,0,1,0,60
 'Documentary',600000,0,9,0,60
 'Documentary',0,0,11,0,60
 'Adventure',0,0,10,0,60
 'History',0,0,1,0,60
 'Drama',0,0,8,0,60
 'Documentary',0,0,7,0,60
 'Documentary',0,0,1,0,60
 'Animation',0,0,10,0,60
 'Comedy',0,0,7,0,60
 'Documentary',0,0,6,0,60
 'Drama',0,0,5,0,60
 'Crime',0,0,9,0,60
,0,0,7,0,60
 'Western',0,0,2,0,60
 'Documentary',0,0,1,0,60
 'Comedy',0,0,7,0,60
 'Comedy',0,0,12,0,60
 'Comedy',0,0,12,0,60
 'Horror',0,0,6,0,60
 'Comedy',0,0,5,0,60
 'Mystery',0,0,8,0,60
 'Documentary',0,0,10,0,60
 'History',0,0,10,0,60
 'Comedy',0,0,9,0,60
 'Comedy',0,0,2,0,60
 'Science Fiction',0,0,10,0,60
,0,0,2,0,60
 'Action',0,0,2,0,60
 'Documentary',0,0,5,0,60
,0,0,9,0,60
 'Comedy',0,0,2,60,60
 'Documentary',0,0,1,0,60
 'Music',717000,0,10,0,60
 'TV Movie',0,0,6,0,60
 'Documentary',0,0,1,0,60
,0,0,8,0,60
 'Music',0,0,3,0,60
 'Documentary',0,0,11,0,60
 'Documentary',0,0,12,0,60
 'Documentary',175000,0,3,0,60
,0,0,12,0,60
 'Western',0,0,9,0,60
 'Fantasy',0,0,12,0,60
,0,0,1,0,60
 'Documentary',0,0,5,0,60
 'Drama',0,0,2,0,60
,0,0,12,0,60
 'Documentary',0,0,1,0,60
 'War',0,0,1,0,60
 'Fantasy',0,0,11,0,60
,0,0,1,0,60
 'TV Movie',0,0,1,0,60
 'Animation',0,0,2,0,60
 'Documentary',0,0,11,0,60
 'Documentary',20,0,,0,60
,0,0,2,0,60
 'Family',0,7.3,7,0,59
 'Action',0,6.7,6,0,59
 'Action',0,7.3,10,0,59
 'Action',0,6.9,9,0,59
 'Animation',0,6,8,0,59
 'Thriller',0,7.5,12,0,59
 'Comedy',0,7.8,10,0,59
 'TV Movie',0,7.4,8,0,59
 'Documentary',0,6.8,4,0,59
,0,6.8,12,0,59
 'Documentary',0,7.8,4,0,59
 'Comedy',0,6.3,5,0,59
 'Crime',0,6.4,9,0,59
 'Drama',17311,4.8,12,137365,59
 'Animation',0,6.8,12,0,59
 'Action',0,4.5,5,0,59
 'Comedy',0,7.2,6,0,59
 'Comedy',0,7.7,1,0,59
 'Comedy',0,7.2,4,0,59
 'Action',0,4,11,0,59
 'Comedy',0,7.1,10,0,59
 'Animation',0,8.1,2,0,59
 'Documentary',0,7.2,1,0,59
 'Crime',0,6.2,3,0,59
 'Comedy',0,6.9,1,0,59
 'Documentary',0,6.4,4,0,59
 'Comedy',0,6.5,10,0,59
 'Drama',0,5.7,9,0,59
 'Thriller',0,5.1,3,0,59
 'Animation',0,8,12,0,59
 'Documentary',0,9.2,7,0,59
 'Documentary',0,6.4,11,0,59
 'Romance',0,4.1,12,0,59
 'Documentary',0,7.8,10,0,59
 'Drama',0,5.8,6,0,59
 'Comedy',0,7,3,0,59
 'Action',0,5.4,5,0,59
 'Drama',23430,6.3,10,0,59
 'Documentary',0,7.8,2,0,59
 'Horror',0,7.8,3,0,59
 'Animation',0,8,12,0,59
 'Documentary',0,7,3,0,59
 'Comedy',0,5,8,0,59
 'Documentary',0,7.7,12,0,59
 'Comedy',0,8,9,0,59
 'Adventure',0,5.3,7,0,59
 'Crime',0,6,5,0,59
 'TV Movie',0,4,6,0,59
 'Documentary',0,5.5,5,0,59
 'Documentary',0,4.5,3,0,59
 'Documentary',0,7,1,0,59
 'Romance',0,2,1,0,59
 'Comedy',0,8,9,0,59
 'Comedy',0,8.5,5,0,59
 'Documentary',0,8,4,0,59
 'Crime',0,6,12,0,59
,0,8,,0,59
 'Documentary',0,7,7,0,59
 'Documentary',0,6,7,0,59
 'Music',0,5,10,0,59
 'Drama',0,0,8,0,59
 'Comedy',0,0,4,0,59
 'Western',0,0,12,0,59
 'Crime',0,0,3,0,59
 'Comedy',0,0,11,0,59
 'Comedy',0,0,10,0,59
 'Comedy',0,0,6,0,59
 'Documentary',0,0,1,0,59
 'Documentary',0,0,11,0,59
,0,0,11,0,59
 'Comedy',0,0,2,0,59
 'Documentary',0,0,4,0,59
 'Crime',0,0,6,0,59
 'Drama',0,0,11,0,59
 'Documentary',0,0,1,0,59
 'Documentary',0,0,12,0,59
 'Comedy',0,7.7,4,0,58
 'Action',0,7.1,6,0,58
 'Comedy',0,7,3,0,58
 'Comedy',0,6.8,5,0,58
 'Comedy',0,8.2,9,0,58
 'Comedy',0,7.7,6,0,58
 'Documentary',0,6.4,9,0,58
 'Crime',0,7,2,0,58
 'Documentary',0,7.5,1,0,58
 'Documentary',0,7,12,0,58
 'Comedy',0,6.8,3,0,58
 'Drama',275000,5.8,11,0,58
 'Comedy',0,5.3,5,0,58
,0,7.1,2,0,58
 'Comedy',0,6.4,1,0,58
 'Action',0,6.5,1,0,58
 'Documentary',0,7.6,11,0,58
 'Documentary',0,7.1,5,0,58
 'Comedy',0,6,4,0,58
 'Drama',0,4.4,10,0,58
 'Drama',0,8.2,5,0,58
 'Documentary',0,6.7,4,0,58
 'Animation',0,6.4,3,0,58
 'Comedy',0,6.1,9,0,58
 'Romance',0,5.8,4,0,58
 'Documentary',0,8.4,5,0,58
 'Comedy',0,7.4,3,0,58
 'Documentary',0,6.3,10,0,58
 'Documentary',0,7,1,0,58
 'Comedy',0,6.3,12,0,58
 'Action',0,4.8,8,0,58
 'Documentary',0,8.7,1,0,58
 'Documentary',0,7.7,10,0,58
 'Family',0,5,12,0,58
 'Documentary',0,7,12,0,58
 'Documentary',0,8,6,0,58
,0,7,5,0,58
 'Drama',0,8,9,0,58
 'Animation',0,6.3,2,0,58
 'TV Movie',0,10,8,0,58
 'TV Movie',0,5.5,11,0,58
 'Documentary',0,7.5,3,0,58
 'Documentary',0,4.8,11,0,58
,0,5.5,9,0,58
 'Comedy',0,8,10,0,58
 'Comedy',0,4.3,1,0,58
 'Documentary',0,9.5,2,0,58
,0,6.5,8,0,58
 'Comedy',0,5,9,0,58
 'Documentary',0,6,5,0,58
,0,7,1,0,58
 'Documentary',0,5,5,0,58
 'War',0,8,8,0,58
 'Comedy',0,6,5,0,58
 'Comedy',0,8,1,0,58
 'Documentary',0,8,11,0,58
 'Documentary',177,5,4,0,58
 'Documentary',0,10,9,0,58
 'Documentary',0,5,8,0,58
 'Documentary',0,9,10,0,58
 'Documentary',0,5,7,0,58
 'Documentary',0,5,1,0,58
 'Drama',0,0,5,0,58
 'Comedy',0,0,10,0,58
 'Comedy',0,0,12,0,58
,0,0,6,0,58
 'Documentary',0,0,9,0,58
 'Comedy',0,0,12,0,58
 'Comedy',0,0,7,0,58
,0,0,11,0,58
 'Comedy',0,0,4,0,58
,0,0,1,0,58
 'Drama',0,0,1,0,58
 'Documentary',0,0,1,0,58
 'Documentary',800000,0,2,0,58
 'Western',0,0,10,0,58
 'Drama',0,0,9,0,58
 'Comedy',0,0,2,0,58
 'Documentary',0,0,10,0,58
 'Documentary',150000,0,11,0,58
 'Western',0,0,1,0,58
,0,0,4,0,58
,0,0,5,0,58
,0,0,1,0,58
 'Science Fiction',0,7.9,12,0,57
 'Family',0,4.7,7,0,57
 'Comedy',0,7.8,1,0,57
 'Comedy',0,4.3,3,0,57
 'Documentary',0,8,10,0,57
 'Comedy',0,6.9,10,0,57
 'Comedy',0,7.2,8,0,57
 'Comedy',0,6.7,5,0,57
 'Science Fiction',0,4.1,2,0,57
 'Comedy',0,7.2,10,0,57
 'Documentary',0,6.4,6,0,57
 'Animation',0,6.4,7,0,57
 'Comedy',0,6,2,0,57
 'Documentary',0,7.2,9,0,57
 'Documentary',0,6.2,4,0,57
 'Documentary',0,7.3,2,0,57
,0,5.8,10,0,57
 'Comedy',0,7.8,4,0,57
 'Documentary',0,6.5,4,0,57
 'Adventure',0,3.8,1,0,57
 'Documentary',0,2.5,5,0,57
 'Documentary',0,9,10,0,57
 'Comedy',0,8.3,1,0,57
 'Action',0,5.3,7,0,57
 'Crime',75000,5.7,7,1200000,57
 'Documentary',0,7.3,11,0,57
 'Western',0,3.2,12,0,57
 'Documentary',0,5.8,9,0,57
 'Documentary',0,7.7,5,0,57
 'Mystery',0,5.8,12,0,57
 'Documentary',0,8,9,0,57
,0,7.5,12,0,57
 'Documentary',0,4.8,9,0,57
 'Documentary',0,5,1,0,57
 'Documentary',0,5,1,0,57
 'War',0,10,6,0,57
 'Comedy',0,8,9,0,57
 'Documentary',0,6,9,0,57
 'Music',5000,5,4,0,57
 'Documentary',0,5,3,0,57
 'Documentary',0,7,1,0,57
,0,0,11,0,57
 'Comedy',0,0,10,0,57
 'Western',0,0,7,0,57
 'Comedy',0,0,12,0,57
 'Comedy',0,0,6,0,57
 'Western',0,0,11,0,57
,0,0,11,0,57
 'Documentary',0,0,5,0,57
 'Documentary',0,0,6,0,57
,0,0,,0,57
 'Comedy',0,5.2,12,0,56
 'Comedy',0,7.3,3,0,56
 'Documentary',0,6.6,4,0,56
 'Comedy',0,7.8,11,0,56
 'Comedy',0,6.9,1,0,56
 'Horror',0,7.3,5,0,56
 'Crime',0,6.5,12,0,56
 'Documentary',0,7.3,1,0,56
 'Comedy',0,6.1,9,0,56
 'Comedy',0,7.5,4,0,56
 'Documentary',0,5.8,11,0,56
,0,4.7,2,0,56
 'Comedy',0,7.2,1,0,56
 'Documentary',0,8,6,0,56
 'Drama',0,7.7,9,0,56
 'Comedy',0,6.3,7,0,56
 'Documentary',0,7,1,0,56
 'Action',0,6,7,0,56
 'Crime',0,6,9,0,56
,0,6.5,3,0,56
 'Documentary',0,5.8,4,0,56
 'Mystery',0,6,3,0,56
 'Documentary',0,7.5,4,0,56
 'Documentary',0,7,1,0,56
 'Documentary',0,10,1,0,56
 'Documentary',0,6,1,0,56
 'Documentary',0,8,5,0,56
 'Documentary',0,8,7,0,56
 'Horror',0,7,1,0,56
 'Documentary',0,0,2,0,56
 'Comedy',0,0,11,0,56
 'Comedy',0,0,2,0,56
 'Comedy',0,0,1,0,56
 'Music',0,0,5,0,56
 'Documentary',0,0,2,0,56
 'Western',0,0,9,0,56
 'Western',0,0,9,0,56
 'Documentary',350000,0,1,0,56
 'Comedy',0,0,5,0,56
 'Documentary',0,0,1,0,56
 'Comedy',0,0,4,0,56
 'Western',0,0,2,0,56
 'Action',0,7.3,3,0,55
 'Horror',500000,5.3,4,0,55
 'Music',0,5.8,12,0,55
 'Drama',0,6.7,1,0,55
 'Action',625,7.3,7,0,55
 'Drama',0,4.5,9,0,55
 'Fantasy',0,6.1,1,0,55
 'Documentary',0,6.9,10,0,55
 'Comedy',0,7.9,9,0,55
 'Drama',0,6.6,1,0,55
 'Comedy',0,6.4,6,0,55
 'Drama',0,6.2,1,0,55
 'Action',0,4.1,10,0,55
 'Action',0,4.1,5,0,55
 'Fantasy',0,4.2,12,0,55
 'Adventure',0,5.7,12,0,55
 'Drama',0,7.3,12,0,55
 'Documentary',0,6.3,12,0,55
 'Music',0,6.2,6,0,55
 'Action',0,3.5,8,0,55
 'Documentary',0,6.2,12,0,55
 'Drama',0,4.4,1,0,55
 'Comedy',0,5.5,6,0,55
,0,7.6,1,0,55
 'Music',0,6.6,9,0,55
 'Comedy',0,6.3,8,0,55
 'Adventure',250000,6.3,3,0,55
 'Documentary',155000,7,9,0,55
 'Documentary',0,5,1,0,55
 'Animation',0,6,3,0,55
 'Comedy',0,8.2,9,0,55
 'Music',0,4.8,7,0,55
 'Documentary',0,5.3,1,0,55
 'Mystery',0,7.3,7,0,55
,0,5.7,5,0,55
 'Documentary',0,7,5,0,55
 'Comedy',0,8.5,1,0,55
 'Drama',0,2.5,4,0,55
,0,8,1,0,55
 'Drama',0,4.3,2,0,55
 'Comedy',0,6,8,0,55
 'Documentary',0,6,3,0,55
 'Drama',0,8.8,12,0,55
,0,8,12,0,55
 'Documentary',0,6,6,0,55
 'Drama',0,5,5,0,55
 'Mystery',0,4,1,0,55
 'Western',0,4,5,0,55
 'Drama',0,4,12,0,55
 'Comedy',0,5,6,0,55
 'Comedy',0,6,12,0,55
 'Animation',0,6.5,3,0,55
 'Comedy',0,5,5,0,55
 'Documentary',0,7,7,0,55
 'Documentary',0,5,3,0,55
 'Drama',0,0,10,0,55
 'Documentary',0,9,6,0,55
 'Animation',0,8,12,0,55
 'Documentary',0,5,1,0,55
 'Documentary',118399,0,5,0,55
 'Western',0,0,12,0,55
 'Fantasy',0,0,12,0,55
 'Documentary',100,0,8,0,55
 'Documentary',0,0,1,0,55
 'Comedy',0,0,1,0,55
,0,0,,0,55
 'War',0,8.3,2,0,54
 'Animation',0,6.8,1,0,54
 'Music',0,7.9,10,0,54
 'Horror',0,1.6,6,0,54
 'Crime',0,6.7,5,0,54
 'Drama',0,4.2,12,0,54
 'Documentary',0,5.6,8,0,54
 'Romance',0,5.4,2,0,54
 'Action',0,3.3,4,0,54
 'Documentary',0,6.9,1,0,54
 'Documentary',0,5.8,11,0,54
 'Action',0,3.8,2,0,54
 'Action',0,5.2,7,0,54
 'Music',0,7.1,11,0,54
 'Comedy',0,8.3,2,0,54
 'Action',0,3.2,10,0,54
 'Action',0,4.1,3,0,54
 'Animation',0,6.7,9,0,54
 'Comedy',0,6.9,7,0,54
 'Documentary',0,5.5,1,0,54
 'Drama',0,6,1,0,54
 'Drama',0,6,1,0,54
 'Documentary',0,6.7,1,0,54
 'Family',0,5,11,0,54
 'Comedy',0,7.5,10,0,54
 'Documentary',0,7,10,0,54
 'Drama',0,7.5,9,0,54
 'Documentary',0,6.5,1,0,54
 'Mystery',0,4,12,0,54
 'Documentary',0,6.5,1,0,54
 'Documentary',0,6.5,10,0,54
 'Music',0,5.3,5,0,54
 'Action',0,10,8,0,54
,0,6,1,0,54
 'Western',0,3.5,5,0,54
 'Mystery',0,4,1,0,54
 'Documentary',0,5,1,0,54
 'Romance',0,6,8,0,54
 'Drama',0,6.5,1,0,54
 'Fantasy',0,9,6,0,54
,0,10,4,0,54
 'Documentary',0,5,11,0,54
,0,5,4,0,54
 'Drama',0,0,11,0,54
 'Adventure',0,0,10,0,54
 'Horror',0,0,1,0,54
 'Documentary',0,0,4,0,54
 'Documentary',0,0,1,0,54
 'Music',0,0,12,0,54
,0,0,1,0,54
 'Comedy',650000,6.9,10,0,53
 'Animation',0,6.2,12,0,53
 'Comedy',0,5.2,1,0,53
 'Animation',0,7,9,0,53
 'Action',0,3.8,7,0,53
 'Drama',0,7.4,2,0,53
,0,6.2,6,0,53
 'Drama',0,7.8,1,0,53
 'Action',0,4,6,0,53
 'Action',0,4.3,10,0,53
 'Documentary',0,7.4,10,0,53
 'Documentary',0,4.7,5,0,53
 'Documentary',0,8.1,12,0,53
 'Comedy',0,7.2,1,0,53
 'Documentary',0,7.6,12,0,53
 'Documentary',0,5.7,9,0,53
 'Documentary',0,5.6,5,0,53
 'Documentary',0,6.9,4,0,53
 'Documentary',0,6.1,11,0,53
 'Documentary',0,6.6,10,0,53
 'Comedy',0,6,7,0,53
 'Documentary',0,6.4,8,0,53
 'Drama',0,9,2,0,53
 'Documentary',0,6.7,7,0,53
 'Comedy',0,7.7,5,500,53
 'Documentary',0,5.8,1,0,53
 'Documentary',0,5.5,1,0,53
 'Documentary',0,7.7,6,0,53
 'Documentary',0,6.2,2,0,53
 'Drama',0,6,6,0,53
 'Documentary',0,8.5,1,0,53
,0,7.5,6,0,53
 'Western',0,5,10,0,53
 'War',0,6,7,0,53
 'Family',0,4.8,1,0,53
,0,8.5,12,0,53
 'Western',0,5.3,11,0,53
,0,6.5,7,0,53
 'Documentary',0,4.3,4,0,53
 'Documentary',0,5,1,0,53
 'Documentary',0,7,1,0,53
 'Documentary',0,8,6,0,53
,0,5,1,0,53
 'Comedy',0,7,2,0,53
 'Documentary',0,7,9,0,53
 'Documentary',0,6,1,0,53
 'Documentary',0,0,2,0,53
 'Documentary',0,0,12,0,53
,0,0,4,0,53
,0,0,7,0,53
 'Documentary',0,0,11,0,53
 'Documentary',0,0,1,0,53
,0,0,1,0,53
 'Animation',0,6.9,12,0,52
 'Family',0,5.9,1,0,52
 'Science Fiction',0,7.4,1,0,52
 'Documentary',0,7.5,1,0,52
 'Animation',0,5.8,3,0,52
 'Action',0,4.4,6,0,52
 'Documentary',350000,7.4,6,0,52
 'Action',0,3.7,12,0,52
 'Animation',0,5.3,5,0,52
 'Drama',0,7.4,12,0,52
 'Fantasy',0,5.4,12,0,52
